слой,орган,образец,идентификатор,группа,значение
2D,панкреас,210,ACH-000205,Pyroptosis initiators,-3.833547592163086
2D,панкреас,213,ACH-000599,Pyroptosis initiators,-1.5124664306640625
2D,панкреас,219,ACH-000139,Pyroptosis initiators,-0.6151885986328125
2D,панкреас,243,ACH-000270,Pyroptosis initiators,0.0
2D,панкреас,245,ACH-000155,Pyroptosis initiators,-0.47818756103515625
2D,панкреас,251,ACH-001380,Pyroptosis initiators,0.9348793029785156
2D,панкреас,260,ACH-001376,Pyroptosis initiators,16.301311492919922
2D,панкреас,263,ACH-002039,Pyroptosis initiators,3.727436065673828
2D,панкреас,264,ACH-000118,Pyroptosis initiators,-2.4231643676757812
2D,панкреас,265,ACH-000266,Pyroptosis initiators,-0.4217700958251953
2D,панкреас,268,ACH-001999,Pyroptosis initiators,5.550178527832031
2D,панкреас,274,ACH-000265,Pyroptosis initiators,-7.140553951263428
2D,панкреас,278,ACH-003433,Pyroptosis initiators,-0.639373779296875
2D,панкреас,289,ACH-000652,Pyroptosis initiators,0.0
2D,панкреас,294,ACH-000085,Pyroptosis initiators,10.11712646484375
2D,панкреас,299,ACH-000023,Pyroptosis initiators,-0.8435420989990234
2D,панкреас,309,ACH-000307,Pyroptosis initiators,0.0
2D,панкреас,310,ACH-000281,Pyroptosis initiators,1.4399299621582031
2D,панкреас,312,ACH-000347,Pyroptosis initiators,-3.425210952758789
2D,панкреас,344,ACH-001353,Pyroptosis initiators,12.661186218261719
2D,панкреас,346,ACH-000060,Pyroptosis initiators,0.0
2D,панкреас,356,ACH-000243,Pyroptosis initiators,0.09403228759765625
2D,панкреас,359,ACH-000502,Pyroptosis initiators,0.0
2D,панкреас,369,ACH-000468,Pyroptosis initiators,0.642059326171875
2D,панкреас,391,ACH-001379,Pyroptosis initiators,0.0
2D,панкреас,392,ACH-000114,Pyroptosis initiators,7.132499694824219
2D,панкреас,393,ACH-000320,Pyroptosis initiators,0.18804931640625
2D,панкреас,399,ACH-000417,Pyroptosis initiators,0.0
здоровая,яичник,11,TSP27||Epithelium,Apoptosis executioners,-18.528366088867188
здоровая,яичник,12,TSP28||Epithelium,Apoptosis executioners,-2.847625732421875
здоровая,яичник,13,TSP30||Epithelium,Apoptosis executioners,2.1558685302734375
здоровая,яичник,11,TSP27||Epithelium,Apoptosis initiators,-2.5581626892089844
здоровая,яичник,12,TSP28||Epithelium,Apoptosis initiators,-7.57710075378418
здоровая,яичник,13,TSP30||Epithelium,Apoptosis initiators,1.8919219970703125
здоровая,яичник,11,TSP27||Epithelium,BRAKES,17.702285766601562
здоровая,яичник,12,TSP28||Epithelium,BRAKES,21.7185115814209
здоровая,яичник,13,TSP30||Epithelium,BRAKES,12.195089340209961
здоровая,яичник,11,TSP27||Epithelium,ENTRY adaptors,-11.393184661865234
здоровая,яичник,12,TSP28||Epithelium,ENTRY adaptors,-7.405170440673828
здоровая,яичник,13,TSP30||Epithelium,ENTRY adaptors,-10.039222717285156
здоровая,яичник,11,TSP27||Epithelium,ENTRY receptors,11.279014587402344
здоровая,яичник,12,TSP28||Epithelium,ENTRY receptors,9.576484680175781
здоровая,яичник,13,TSP30||Epithelium,ENTRY receptors,-1.3163509368896484
здоровая,яичник,11,TSP27||Epithelium,Inhibitory signals,14.134697914123535
здоровая,яичник,12,TSP28||Epithelium,Inhibitory signals,2.0148277282714844
здоровая,яичник,13,TSP30||Epithelium,Inhibitory signals,8.445491790771484
здоровая,яичник,11,TSP27||Epithelium,MHC-I presentation,6.990787506103516
здоровая,яичник,12,TSP28||Epithelium,MHC-I presentation,8.290351867675781
здоровая,яичник,13,TSP30||Epithelium,MHC-I presentation,4.331882476806641
здоровая,яичник,11,TSP27||Epithelium,NK activating ligands,-20.480064392089844
здоровая,яичник,12,TSP28||Epithelium,NK activating ligands,-25.800559997558594
здоровая,яичник,13,TSP30||Epithelium,NK activating ligands,-14.545726776123047
здоровая,яичник,11,TSP27||Epithelium,Necroptosis executioners,-22.552654266357422
здоровая,яичник,12,TSP28||Epithelium,Necroptosis executioners,-31.745647430419922
здоровая,яичник,13,TSP30||Epithelium,Necroptosis executioners,-17.526330947875977
здоровая,яичник,11,TSP27||Epithelium,Necroptosis initiators,9.324628829956055
здоровая,яичник,12,TSP28||Epithelium,Necroptosis initiators,22.275949478149414
здоровая,яичник,13,TSP30||Epithelium,Necroptosis initiators,-4.327854156494141
здоровая,яичник,11,TSP27||Epithelium,Pyroptosis executioners,-6.8396759033203125
здоровая,яичник,12,TSP28||Epithelium,Pyroptosis executioners,5.72479248046875
здоровая,яичник,13,TSP30||Epithelium,Pyroptosis executioners,-6.490436553955078
здоровая,яичник,11,TSP27||Epithelium,Pyroptosis initiators,9.324628829956055
здоровая,яичник,12,TSP28||Epithelium,Pyroptosis initiators,13.716957092285156
здоровая,яичник,13,TSP30||Epithelium,Pyroptosis initiators,-0.6125106811523438
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Apoptosis executioners,-18.3779296875
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Apoptosis executioners,-19.989791870117188
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Apoptosis executioners,-11.516761779785156
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,Apoptosis executioners,7.457550048828125
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,Apoptosis executioners,5.0102081298828125
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,Apoptosis executioners,6.4716339111328125
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,Apoptosis executioners,-3.3150711059570312
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,Apoptosis executioners,0.8704071044921875
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,Apoptosis executioners,5.0155792236328125
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,Apoptosis executioners,4.986030578613281
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,Apoptosis executioners,7.360847473144531
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,Apoptosis executioners,5.598541259765625
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,Apoptosis executioners,8.212440490722656
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,Apoptosis executioners,-13.190410614013672
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,Apoptosis executioners,-12.540294647216797
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,Apoptosis executioners,-0.7065353393554688
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,Apoptosis executioners,4.58843994140625
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,Apoptosis executioners,-7.175483703613281
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,Apoptosis executioners,-2.9846343994140625
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,Apoptosis executioners,-7.715450286865234
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,Apoptosis executioners,6.528045654296875
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,Apoptosis executioners,-9.037185668945312
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,Apoptosis executioners,-3.3634185791015625
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,Apoptosis executioners,1.6736526489257812
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Apoptosis initiators,-13.872770309448242
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Apoptosis initiators,-13.498010635375977
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Apoptosis initiators,-12.144044876098633
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,Apoptosis initiators,-6.565656661987305
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,Apoptosis initiators,-6.099557876586914
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,Apoptosis initiators,-6.850414276123047
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,Apoptosis initiators,-8.71346664428711
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,Apoptosis initiators,-3.3822288513183594
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,Apoptosis initiators,-3.160594940185547
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,Apoptosis initiators,-13.309961318969727
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,Apoptosis initiators,-7.379646301269531
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,Apoptosis initiators,-6.890716552734375
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,Apoptosis initiators,0.06447219848632812
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,Apoptosis initiators,-5.00483512878418
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,Apoptosis initiators,-8.111703872680664
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,Apoptosis initiators,-3.5246047973632812
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,Apoptosis initiators,1.556793212890625
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,Apoptosis initiators,-2.507791519165039
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,Apoptosis initiators,-3.380878448486328
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,Apoptosis initiators,-7.13115119934082
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,Apoptosis initiators,-1.9073715209960938
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,Apoptosis initiators,-3.3889408111572266
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,Apoptosis initiators,-4.8221588134765625
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,Apoptosis initiators,-2.840913772583008
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,BRAKES,21.319580078125
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,BRAKES,19.606975555419922
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,BRAKES,17.344993591308594
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,BRAKES,7.824253082275391
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,BRAKES,9.548946380615234
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,BRAKES,10.550987243652344
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,BRAKES,19.707712173461914
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,BRAKES,19.339672088623047
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,BRAKES,12.517459869384766
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,BRAKES,15.88491439819336
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,BRAKES,2.952404022216797
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,BRAKES,6.0216522216796875
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,BRAKES,3.5152034759521484
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,BRAKES,10.685306549072266
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,BRAKES,3.931598663330078
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,BRAKES,-1.7408103942871094
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,BRAKES,7.2265167236328125
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,BRAKES,3.12701416015625
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,BRAKES,0.8341407775878906
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,BRAKES,20.563343048095703
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,BRAKES,10.495916366577148
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,BRAKES,3.253276824951172
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,BRAKES,1.6105232238769531
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,BRAKES,-1.2182998657226562
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,ENTRY adaptors,-15.34762191772461
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,ENTRY adaptors,-14.216636657714844
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,ENTRY adaptors,-15.72641372680664
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,ENTRY adaptors,-1.1229324340820312
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,ENTRY adaptors,-7.5972442626953125
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,ENTRY adaptors,1.0772628784179688
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,ENTRY adaptors,3.9651870727539062
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,ENTRY adaptors,9.966690063476562
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,ENTRY adaptors,5.474967956542969
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,ENTRY adaptors,10.57919692993164
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,ENTRY adaptors,-1.8026008605957031
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,ENTRY adaptors,1.5232086181640625
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,ENTRY adaptors,-3.0920867919921875
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,ENTRY adaptors,4.1613006591796875
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,ENTRY adaptors,-8.679885864257812
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,ENTRY adaptors,9.585212707519531
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,ENTRY adaptors,8.685249328613281
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,ENTRY adaptors,-4.854393005371094
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,ENTRY adaptors,0.01611328125
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,ENTRY adaptors,7.1405487060546875
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,ENTRY adaptors,7.54620361328125
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,ENTRY adaptors,-4.8409576416015625
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,ENTRY adaptors,-0.24178314208984375
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,ENTRY adaptors,10.224586486816406
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,ENTRY receptors,7.7678375244140625
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,ENTRY receptors,6.728187561035156
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,ENTRY receptors,8.710777282714844
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,ENTRY receptors,4.878572463989258
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,ENTRY receptors,1.9772224426269531
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,ENTRY receptors,2.077960968017578
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,ENTRY receptors,-5.971958160400391
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,ENTRY receptors,-20.38872528076172
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,ENTRY receptors,-14.43558120727539
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,ENTRY receptors,-0.6071338653564453
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,ENTRY receptors,-18.513595581054688
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,ENTRY receptors,-14.80765151977539
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,ENTRY receptors,-21.921342849731445
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,ENTRY receptors,-0.2135753631591797
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,ENTRY receptors,-6.240596771240234
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,ENTRY receptors,-12.297176361083984
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,ENTRY receptors,-21.480762481689453
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,ENTRY receptors,-17.304697036743164
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,ENTRY receptors,-13.801580429077148
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,ENTRY receptors,8.978084564208984
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,ENTRY receptors,1.9261760711669922
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,ENTRY receptors,-17.48200225830078
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,ENTRY receptors,-12.005697250366211
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,ENTRY receptors,-11.634969711303711
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Inhibitory signals,9.464323043823242
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Inhibitory signals,12.035242080688477
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Inhibitory signals,7.5784454345703125
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,Inhibitory signals,8.79002571105957
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,Inhibitory signals,1.9960250854492188
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,Inhibitory signals,9.708789825439453
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,Inhibitory signals,10.804855346679688
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,Inhibitory signals,5.923595428466797
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,Inhibitory signals,4.349342346191406
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,Inhibitory signals,10.863962173461914
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,Inhibitory signals,3.9007091522216797
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,Inhibitory signals,7.097572326660156
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,Inhibitory signals,1.6696205139160156
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,Inhibitory signals,-5.239899158477783
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,Inhibitory signals,-0.4083385467529297
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,Inhibitory signals,-1.6172370910644531
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,Inhibitory signals,5.431305885314941
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,Inhibitory signals,5.547492980957031
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,Inhibitory signals,4.236515045166016
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,Inhibitory signals,5.802038192749023
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,Inhibitory signals,7.57441520690918
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,Inhibitory signals,7.720823287963867
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,Inhibitory signals,4.036376953125
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,Inhibitory signals,-2.9497127532958984
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,MHC-I presentation,6.353427886962891
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,MHC-I presentation,4.733503341674805
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,MHC-I presentation,4.928274154663086
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,MHC-I presentation,2.440631866455078
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,MHC-I presentation,-4.0377197265625
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,MHC-I presentation,0.3572959899902344
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,MHC-I presentation,11.373039245605469
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,MHC-I presentation,6.424617767333984
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,MHC-I presentation,7.779926300048828
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,MHC-I presentation,16.54039764404297
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,MHC-I presentation,7.1177215576171875
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,MHC-I presentation,8.757789611816406
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,MHC-I presentation,-0.4593772888183594
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,MHC-I presentation,5.2009429931640625
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,MHC-I presentation,-1.8805084228515625
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,MHC-I presentation,-0.6501197814941406
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,MHC-I presentation,2.7549400329589844
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,MHC-I presentation,-3.677734375
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,MHC-I presentation,-2.1370620727539062
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,MHC-I presentation,10.957984924316406
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,MHC-I presentation,7.261444091796875
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,MHC-I presentation,-3.3204402923583984
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,MHC-I presentation,-2.1934776306152344
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,MHC-I presentation,-1.0490570068359375
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,NK activating ligands,-27.83553695678711
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,NK activating ligands,-20.176498413085938
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,NK activating ligands,-20.493499755859375
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,NK activating ligands,-11.346172332763672
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,NK activating ligands,-16.606224060058594
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,NK activating ligands,-17.156938552856445
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,NK activating ligands,-18.064956665039062
пациент,яичник,214,ov_GSE184880|ov_GSE184880_GSM5599226,NK activating ligands,-16.62636947631836
пациент,яичник,215,ov_GSE184880|ov_GSE184880_GSM5599230,NK activating ligands,-12.642378807067871
пациент,яичник,216,ov_GSE184880|ov_GSE184880_GSM5599231,NK activating ligands,-16.021921157836914
пациент,яичник,217,ov_GSE213243|ov_GSE213243_GSM6576367,NK activating ligands,-21.73059844970703
пациент,яичник,218,ov_hgs_GSE154600|ov_GSE154600_T59,NK activating ligands,-19.420269012451172
пациент,яичник,219,ov_hgs_GSE154600|ov_GSE154600_T90,NK activating ligands,-15.37045955657959
пациент,яичник,220,ov_hgs_GSE158937|GSE158937_16030X2,NK activating ligands,-13.207878112792969
пациент,яичник,221,ov_hgs_GSE158937|GSE158937_16030X4,NK activating ligands,-14.279766082763672
пациент,яичник,222,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P3,NK activating ligands,-5.448098182678223
пациент,яичник,223,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P6,NK activating ligands,-15.052116394042969
пациент,яичник,224,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,NK activating ligands,-29.393672943115234
пациент,яичник,225,ov_hgstoc_pan_blueprint_ovary|pan_blue_hgstoc_P1,NK activating ligands,-29.157264709472656
пациент,яичник,226,ov_meta_GSE165897|ov_meta_GSE165897_EOC153,NK activating ligands,-5.329893112182617
пациент,яичник,227,ov_meta_GSE165897|ov_meta_GSE165897_EOC227,NK activating ligands,2.196164131164551
пациент,яичник,228,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,NK activating ligands,-28.16865348815918
пациент,яичник,229,ov_pan_blueprint_ovary|pan_blueprint_ovary_11,NK activating ligands,-25.131633758544922
пациент,яичник,230,ov_pan_blueprint_ovary|pan_blueprint_ovary_14,NK activating ligands,-6.2889556884765625
пациент,яичник,94,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Necroptosis executioners,-17.970935821533203
пациент,яичник,95,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Necroptosis executioners,-13.225336074829102
пациент,яичник,96,pan_GSE140819|pan_GSE140819_HTAPP-316-SMP-991,Necroptosis executioners,-15.829839706420898
пациент,яичник,210,gyn_GSE173682|gyn_GSE173682_Patient_8_3BAE2L_RNA,Necroptosis executioners,-7.790674209594727
пациент,яичник,211,gyn_GSE173682|gyn_GSE173682_Patient_10_3CCF1L_RNA,Necroptosis executioners,-6.694604873657227
пациент,яичник,212,gyn_GSE173682|gyn_GSE173682_Patient_9_3E5CFL_RNA,Necroptosis executioners,-14.751236915588379
пациент,яичник,213,ov_GSE184880|ov_GSE184880_GSM5599225,Necroptosis executioners,-13.526214599609375
